date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:21:47	182203/182203	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/05/blog-post.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/05/blog-post.html	(from https://www.shubhamz.in/search/label/Bewafa%20shayari)
21:21:55	186290/186290	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/05/heart-touching-shayari-miss-u-shayari.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/05/heart-touching-shayari-miss-u-shayari.html	(from https://www.shubhamz.in/search/label/Bewafa%20shayari)
21:22:57	192129/192129	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/07/attitude-shayari-in-hindi.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/07/attitude-shayari-in-hindi.html	(from https://www.shubhamz.in/search/label/Attitude%20shayari)
21:23:06	54372/54372	U-----	200	untouched ('')	image/jpeg	etag:%22ve7%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhUc-b3MdMqgoOgdDJMq9eSiytgjhGJ03woWRbArr6DJlh6fa6J2sTx3V_CzabvYnVslQziltF7_PN9o0npTZ14z6nAn5iIzic2w9z6BduzIvonT8Pw-_bPsG-XwaxTghfEr2jXwQ12K-YR_1Ihy1xEEJoVQUiOJNi1o4EWdTKy_QOrCwJS9UCJcFZkwXhW/w680/20230706_232925.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhUc-b3MdMqgoOgdDJMq9eSiytgjhGJ03woWRbArr6/w680/20230706_232925.jpg	(from https://www.shubhamz.in/search/label/Attitude%20shayari)
21:23:10	63905/63905	U-----	200	untouched ('')	image/jpeg	etag:%22vc5%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiUsERqj5j3ES7sE94lVMTd_QzHrmhFAliv7zgtyAclvE979ia1LYLgmDemTBR2umEzQq3nSsU1LDn9ZcrRp8cJZXwTOZAxHkAe7lUD-f9XraQHUdn6CYtuKB0T0luIZTys5Pg09-7-MqeB7frjJW6e_g_uCgut2lPYoxPLxq4TJ6MBxiTGKaVtZjcLFQ/w680/20230524_140450.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiUsERqj5j3ES7sE94lVMTd_QzHrmhFAliv7zgtyAc/w680/20230524_140450.jpg	(from https://www.shubhamz.in/search/label/Bewafa%20shayari)
21:23:34	188657/188657	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/05/blog-post_23.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/05/blog-post_23.html	(from https://www.shubhamz.in/search/label/Attitude%20shayari)
21:23:51	190705/190705	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/12/blog-post_81.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/12/blog-post_81.html	(from https://www.shubhamz.in/search/label/motivational)
21:23:56	45042/45042	U-----	200	untouched ('')	image/jpeg	etag:%22vd8%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiKHI0m-A10HhBhUgXThVlUul53yknOOP7MweWh90-fWvDC0jrOS9t9h3ihDPQfzeCnYOBJb8nTh_2W5EovhosuUShWcmc1Xw2ZlYa1CqI9SZDJd9s2BMH9sZg2s3aqQVvAKDA-X5bLcJyWBSeyZhv3WyFsJeMaiwh3QiT2ThsOEFYUIfIY5qzafac3CL2D/w680/20230628_013052.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiKHI0m-A10HhBhUgXThVlUul53yknOOP7MweWh90-/w680/20230628_013052.jpg	(from https://www.shubhamz.in/search/label/Attitude%20shayari)
21:24:10	63787/63787	U-----	200	untouched ('')	image/jpeg	etag:%22vc1%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi-pXSB51dYj-VRBtFu4xM3VlYv7LUyhonJULD-uDSVD4PsYPDWSy854rVJeoLmzD4Be0D7toCqvQDKpJsL-Eeapo9IYGVI5JPM0W2niyopil84wTsNo52bdjgd7FJ_UsMfnPMP-MplPIz-UPayqQKpjV7eh2cqHdQT57ImM4kIkoI2dgONVl-57O9mUw/w680/20230524_133331.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi-pXSB51dYj-VRBtFu4xM3VlYv7LUyhonJULD-uDS/w680/20230524_133331.jpg	(from https://www.shubhamz.in/search/label/Attitude%20shayari)
21:24:10	129255/129255	U-----	200	untouched ('')	image/jpeg	etag:%22ve3%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhglsOAD_T2q6D4Yn_pclk2M6hvYJ0RVwQMonJryCenepS1k7AbNkss0cdWtU-BMIxO9X6jzb7KCABmVIMqeua5fcYQ26R4pL9c1vAnsznUOju6P5erIEpr30gO5RHHQzHsPjKpBPuN2QK3RaGrF5AA-nrcDe5OMZU3TT4LJoEIGeO_5Gz6gS7imsAXM1Zk/w680/20230629_224059.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhglsOAD_T2q6D4Yn_pclk2M6hvYJ0RVwQMonJryCe/w680/20230629_224059.jpg	(from https://www.shubhamz.in/search/label/motivational)
21:24:35	199947/199947	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/11/blog-post_65.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/11/blog-post_65.html	(from https://www.shubhamz.in/search/label/motivational)
21:24:39	182600/182600	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/11/blog-post_27.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/11/blog-post_27.html	(from https://www.shubhamz.in/search/label/motivational)
21:24:41	190385/190385	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/12/100.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/12/100.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:24:44	187111/187111	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/02/100-badmashi-shayari-status.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/02/100-badmashi-shayari-status.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:24:49	193824/193824	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/12/karan-gautam-shayari-karan-gautam-lyrics.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/12/karan-gautam-shayari-karan-gautam-lyrics.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:24:53	194714/194714	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/12/blog-post.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/12/blog-post.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:24:53	182947/182947	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/12/blog-post_1.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/12/blog-post_1.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:25:06	185576/185576	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/12/blog-post_49.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/12/blog-post_49.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:25:09	182524/182524	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/11/blog-post_52.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/11/blog-post_52.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:25:26	181949/181949	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2022/11/blog-post_2.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2022/11/blog-post_2.html	(from https://www.shubhamz.in/search/label/2lane%20shayari)
21:25:27	196622/196622	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/11/%20%20%20%20%20%20%20.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/11/%20%20%20%20%20%20%20.html	(from https://www.shubhamz.in/search)
21:25:29	47104/47104	U-----	200	untouched ('')	image/jpeg	etag:%22v11e%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjI9-MM5OiASc4M7VRC40P0DBCFK72kj1U0srdRj6do30XsVNHveIB5JCQFOSTCozvypvAmOA7vhs5hJdGz9h9P9rgyf2beIBCH0mRFmtj7OqKqAOsWnfaGKsTRogDw22T2FfG1pd5MZX-gjaWP0gRhofPYHO-ZLLbpPIKpvtmY9Ac4lcy5ResjbP5HvFTH/w680/20231230_150911_0000.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjI9-MM5OiASc4M7VRC40P0DBCFK72kj1U0srdRj6d/w680/20231230_150911_0000.jpg	(from https://www.shubhamz.in/search)
21:25:29	204257/204257	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/09/299-best-dosti-shayari-in-hindi.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/09/299-best-dosti-shayari-in-hindi.html	(from https://www.shubhamz.in/search)
21:25:31	612493/612493	U-----	200	untouched ('')	image/png	etag:%22v104%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiACRDodRo_N0yrfRv3ngEa-4s2CD6vUJOc_ZSyA3nRCHBmxdmh93nizlKMDz365RQQ7xWEtdiTp2Wx96DhBAf7IPstM8tgQ0Ar79u3VPoLv7aZJtk8dyj6T1PZi0ELZ4Xaxj7WiPDYhBS03GOgOO3_1VXeXrksjEVA4dPbntU6hU_92bO5ThdCHOnIvEi0/w680/%e0%a4%a6%e0%a5%81%e0%a4%b6%e0%a5%8d%e0%a4%ae%e0%a4%a8%e0%a5%8b%20%e0%a4%b8%e0%a5%87%20%e0%a4%aa%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b0%20%e0%a4%b9%e0%a5%8b%e0%a4%a4%e0%a4%be%20%e0%a4%9c%e0%a4%be%e0%a4%af%e0%a5%87%e0%a4%97%e0%a4%be,%20%e0%a4%a6%e0%a5%8b%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8b%e0%a4%82%20%e0%a4%95%e0%a5%8b%20%e0%a4%86%e0%a4%9c%e0%a4%ae%e0%a4%be%e0%a4%a4%e0%a5%87%20%e0%a4%9c%e0%a4%be%e0%a4%87%e0%a4%af%e0%a5%87_20230907_073650_0000.png	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiACRDodRo_N0yrfRv3ngEa-4s2CD6vUJOc_ZSyA3n/w680/%e0%a4%a6%e0%a5%81%e0%a4%b6%e0%a5%8d%e0%a4%ae%e0%a4%a8%e0%a5%8b%20%e0%a4%b8%e0%a5%87%20%e0%a4%aa%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b0%20%e0%a4%b9%e0%a5%8b%e0%a4%a4%e0%a4%be%20%e0%a4%9c%e0%a4%be%e0%a4%af%e0%a5%87%e0%a4%97%e0%a4%be,%20%e0%a4%a6%e0%a5%8b%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a5%8b%e0%a4%82%20%e0%a4%95%e0%a5%8b%20%e0%a4%86%e0%a4%9c%e0%a4%ae%e0%a4%be%e0%a4%a4%e0%a5%87%20%e0%a4%9c%e0%a4%be%e0%a4%87%e0%a4%af%e0%a5%87_20230907_073650_0000.png	(from https://www.shubhamz.in/search)
21:26:24	190366/190366	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/08/100-gulzar-shayari-on-life-gulzaar.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/08/100-gulzar-shayari-on-life-gulzaar.html	(from https://www.shubhamz.in/search)
21:26:40	177506/177506	U-----	200	untouched ('')	image/png	etag:%22vf1%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEisjS13USOy05h6nlT3U-KVdswJRrc2KVRhKphOxWxTmMjmsLLHThYNgBTuOMa1YQb7OcAJzwqySVweO4tVijAmfSFwBxFzc3a7ZA1XU78-59X0HtYMX4DKwS22a43z8lHpRXACSLKg6m9FvV4AORNXVIpBip1tGOMw_L_D8LHiwMJ0ZbbkcZynwGSMHKPY/w680/HANUMAN%20ji%20STATUS_20230824_080356_0000.png	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEisjS13USOy05h6nlT3U-KVdswJRrc2KVRhKphOxWx/w680/HANUMAN%20ji%20STATUS_20230824_080356_0000.png	(from https://www.shubhamz.in/search)
21:26:48	209557/209557	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/08/lattest-100hanuman-ji-status.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/08/lattest-100hanuman-ji-status.html	(from https://www.shubhamz.in/search)
21:26:48	82617/82617	U-----	200	untouched ('')	image/jpeg	etag:%22vd6%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVzlrC88cU2lNWtxy7peIbFFIVPwEfo2A04VYwO1Pm2le_amipwJQ5_zFhhs_w2l_XIgjUjLat_ffcN75YGoy3APB7-Q8S3eyftaoadV755yiJgFqAgJVWa78F-PF2Os4ekZ4OmPhpKzsM1IHM23Old6KJ26CnWK3fO9eXk4hzivkYe92ulFI3MIFaMT4t/w680/20230628_012504.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVzlrC88cU2lNWtxy7peIbFFIVPwEfo2A04VYwO1P/w680/20230628_012504.jpg	(from https://www.shubhamz.in/search)
21:27:00	198708/198708	U-----	200	untouched ('OK')	text/html	date:Sat,%2029%20Jun%202024%2021:16:24%20GMT	https://www.shubhamz.in/2023/06/%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.html	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/06/%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.html	(from https://www.shubhamz.in/search)
21:27:10	1346/1346	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/3063786722516928392/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/3063786722516928392/comments/default	(from https://www.shubhamz.in/2024/06/150karan-gautam-shayari-collection.html)
21:27:11	126269/126269	U-----	200	untouched ('')	image/jpeg	etag:%22vd2%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjcQvsbBEiHAen5HizyIQubjl6OLtd5IOBWgZdRdlxeRkpe24WSr6FGRkN3GdRkK9a5YUlNClF9T7kIo2UJB3jrjwMPbX3XTPDUiI2QrMRjv_BC5_m9A0l7VM8OYKknN7oMjPWkwnMdH5w0xQh1cyB3WF0Z51ixCBVsSS1PAIuNROk1Z0jHwMebqDB071d0/w680/20230628_011451.jpg	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjcQvsbBEiHAen5HizyIQubjl6OLtd5IOBWgZdRdlx/w680/20230628_011451.jpg	(from https://www.shubhamz.in/search)
21:27:18	1/1	U--MC-	200	updated ('OK')	text/css	date:Sat,%2013%20Jul%202024%2020:27:14%20GMT	https://www.blogger.com/dyn-css/authorization.css?targetBlogID=8562987898915078259&zx=2f7bca32-285b-470f-89ab-531681d2119c	C:/My%20Web%20Sites/adsweb/www.blogger.com/dyn-css/authorization467d.css	(from https://www.shubhamz.in/2024/06/150karan-gautam-shayari-collection.html)
21:27:24	169562/169562	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2020:27:04%20GMT	https://www.shubhamz.in/2024/06/megamenu/recent	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2024/06/megamenu/recent.d7.delayed	(from https://www.shubhamz.in/2024/06/150karan-gautam-shayari-collection.html)
21:27:29	17853/17853	U-----	200	untouched ('')	text/javascript	date:Sat,%2013%20Jul%202024%2011:51:59%20GMT	https://www.blogger.com/static/v1/jsbin/1466990918-comment_from_post_iframe.js	C:/My%20Web%20Sites/adsweb/www.blogger.com/static/v1/jsbin/1466990918-comment_from_post_iframe.js	(from https://www.shubhamz.in/2024/06/150karan-gautam-shayari-collection.html)
21:27:33	1346/1346	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/6597830952542495495/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/6597830952542495495/comments/default	(from https://www.shubhamz.in/2024/05/blog-post.html)
21:27:44	99078/99078	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:27:27%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=3063786722516928392&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/85629878989150782598b39.html	(from https://www.shubhamz.in/2024/06/150karan-gautam-shayari-collection.html)
21:27:59	1346/1346	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/2487095136374876690/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/2487095136374876690/comments/default	(from https://www.shubhamz.in/2024/05/%20%20%20.html)
21:28:04	99082/99082	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:27:52%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=6597830952542495495&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/85629878989150782592b4b.html	(from https://www.shubhamz.in/2024/05/blog-post.html)
21:28:15	1346/1346	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/4084254673907297740/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/4084254673907297740/comments/default	(from https://www.shubhamz.in/2024/05/hindi-love-shayari-part-2-latest-love.html)
21:28:17	99082/99082	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:27:56%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=2487095136374876690&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/8562987898915078259d8ec.html	(from https://www.shubhamz.in/2024/05/%20%20%20.html)
21:28:22	99080/99080	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:28:04%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=4084254673907297740&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/8562987898915078259652b.html	(from https://www.shubhamz.in/2024/05/hindi-love-shayari-part-2-latest-love.html)
21:28:27	264/264	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2018:54:04%20GMT	https://www.blogger.com/rpc_relay.html	C:/My%20Web%20Sites/adsweb/www.blogger.com/rpc_relay.html	(from https://www.shubhamz.in/2024/06/150karan-gautam-shayari-collection.html)
21:28:27	1346/1346	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/8373026153465853508/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/8373026153465853508/comments/default	(from https://www.shubhamz.in/2024/03/blog-post.html)
21:28:37	169562/169562	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2020:28:25%20GMT	https://www.shubhamz.in/2024/03/megamenu/recent	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2024/03/megamenu/recent.e3.delayed	(from https://www.shubhamz.in/2024/03/blog-post.html)
21:28:46	1345/1345	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/329582059014727516/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/329582059014727516/comments/default	(from https://www.shubhamz.in/2024/02/blog-post.html)
21:28:47	169562/169562	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2020:28:40%20GMT	https://www.shubhamz.in/2024/02/megamenu/recent	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2024/02/megamenu/recent.e6.delayed	(from https://www.shubhamz.in/2024/02/blog-post.html)
21:28:50	99079/99079	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:28:40%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=8373026153465853508&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/8562987898915078259d684.html	(from https://www.shubhamz.in/2024/03/blog-post.html)
21:28:51	99072/99072	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:28:47%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=329582059014727516&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/856298789891507825981b4.html	(from https://www.shubhamz.in/2024/02/blog-post.html)
21:28:51	1346/1346	U--MCZ	200	updated ('OK')	application/atom+xml	date:Thu,%2018%20Apr%202024%2003:18:49%20GMT	https://www.shubhamz.in/feeds/6412886566185214572/comments/default	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/feeds/6412886566185214572/comments/default	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
21:28:54	169562/169562	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2020:28:49%20GMT	https://www.shubhamz.in/2023/12/megamenu/recent	C:/My%20Web%20Sites/adsweb/www.shubhamz.in/2023/12/megamenu/recent.e9.delayed	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
21:29:51	436242/436242	U-----	200	untouched ('')	image/png	etag:%22v128%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg6b7FnVqd5eMuiRTZqFhaoSx5DS17GoG8g4zkQ3v_xuSKLDOztZ24czW5HCHaz_MEbq9aXMO9vIZqk5ESjY-D8uvIUEgOTiox0-ayyWbdqfYTpQjoiMslJYx_zRoLHvNhr9NIfsX4D2OkMHql-BuMrEOKAD7CiB3y4VeZYzAC4y2QiV_fnNb7X_zUlMOtK/s1280/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(1).png	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg6b7FnVqd5eMuiRTZqFhaoSx5DS17GoG8g4zkQ3v_/s1280/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(1).png	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
21:29:51	76313/76313	U-----	200	untouched ('')	image/png	etag:%22v128%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg6b7FnVqd5eMuiRTZqFhaoSx5DS17GoG8g4zkQ3v_xuSKLDOztZ24czW5HCHaz_MEbq9aXMO9vIZqk5ESjY-D8uvIUEgOTiox0-ayyWbdqfYTpQjoiMslJYx_zRoLHvNhr9NIfsX4D2OkMHql-BuMrEOKAD7CiB3y4VeZYzAC4y2QiV_fnNb7X_zUlMOtK/w362-h231/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(1).png	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg6b7FnVqd5eMuiRTZqFhaoSx5DS17GoG8g4zkQ3v_/w362-h231/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(1).png	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
21:29:51	686808/686808	U-----	200	untouched ('')	image/png	etag:%22v12a%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgo-jQ0Y1mna9RTXeSKVtlnKgi1x6rlt01sJts2T8Vjg_YQl_5bcLQsOGUhWVqv06PMCmL4CegHt6C0lQxPjZyZqbVFav4GRpdypOjqRf_XCrUAyyrPi_hpLZfUZ3aN2ca8LHBQENm-ibhXCIb_kK8lGGyF5fTJHzI59PNQf5ASFdWo_axFvUCCgaPAvC2K/s1280/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(2).png	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgo-jQ0Y1mna9RTXeSKVtlnKgi1x6rlt01sJts2T8V/s1280/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(2).png	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
21:29:51	102170/102170	U-----	200	untouched ('')	image/png	etag:%22v12a%22	https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgo-jQ0Y1mna9RTXeSKVtlnKgi1x6rlt01sJts2T8Vjg_YQl_5bcLQsOGUhWVqv06PMCmL4CegHt6C0lQxPjZyZqbVFav4GRpdypOjqRf_XCrUAyyrPi_hpLZfUZ3aN2ca8LHBQENm-ibhXCIb_kK8lGGyF5fTJHzI59PNQf5ASFdWo_axFvUCCgaPAvC2K/w374-h224/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(2).png	C:/My%20Web%20Sites/adsweb/blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgo-jQ0Y1mna9RTXeSKVtlnKgi1x6rlt01sJts2T8V/w374-h224/Orange%20Modern%20Minimal%20Blog%20Writing%20YouTube%20Thumbnail%20(2).png	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
21:30:23	99078/99078	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2013%20Jul%202024%2020:30:16%20GMT	https://www.blogger.com/comment/frame/8562987898915078259?po=6412886566185214572&hl=hi&skin=contempo	C:/My%20Web%20Sites/adsweb/www.blogger.com/comment/frame/85629878989150782595ff0.html	(from https://www.shubhamz.in/2023/12/hindi-love-shayari-latest-love-shayari.html)
